brand,model,milage,fuel_type,transmission,ext_col,int_col,accident,clean_title,price,engine_size,car_age,age_range,milage_range
Ford,Mustang GT Premium,69000.0,Gasoline,5-Speed A/T,White,Black,None reported,Yes,20000.0,315.0,15,13+,50K–75K
Dodge,Other,148000.0,Diesel,4-Speed A/T,Black,Beige,None reported,Yes,19000.0,250.0,21,,100K–150K
BMW,Other,122141.0,Gasoline,6-Speed M/T,Silver,Black,None reported,Yes,10500.0,360.0,19,13+,100K–150K
Subaru,Other,106000.0,Gasoline,M/T,Black,Black,None reported,Yes,15000.0,265.0,13,13+,100K–150K
Ford,Other,113294.0,Gasoline,6-Speed A/T,Gray,Black,At least 1 accident or damage reported,Yes,16500.0,245.0,8,7–9,100K–150K
Kia,Other,24423.0,Gasoline,8-Speed Automatic,Black,Black,None reported,Unknown,44315.0,3.8,4,4–6,0–25K
Tesla,Other,28000.0,Gasoline,1-Speed A/T,Gray,Other,None reported,Yes,68750.0,670.0,3,0–3,25K–50K
RAM,Other,54800.0,Gasoline,A/T,White,Black,At least 1 accident or damage reported,Yes,37050.0,395.0,7,7–9,50K–75K
Ford,Explorer XLT,161000.0,Gasoline,6-Speed A/T,Gray,Black,None reported,Yes,17500.0,290.0,8,7–9,150K+
Mercedes-Benz,Other,28755.0,Gasoline,9-Speed A/T,Black,Black,None reported,Yes,61350.0,385.0,6,4–6,25K–50K
Audi,Other,52105.0,E85 Flex Fuel,A/T,White,Beige,At least 1 accident or damage reported,Yes,20499.0,220.0,9,7–9,50K–75K
Nissan,Other,119950.0,Gasoline,Transmission w/Dual Shift Mode,Black,Black,None reported,Yes,20999.0,390.0,7,7–9,100K–150K
Mercedes-Benz,Other,80081.0,Gasoline,5-Speed A/T,White,Beige,None reported,Yes,12500.0,302.0,22,,75K–100K
Bentley,Other,24500.0,Gasoline,8-Speed A/T,White,Other,None reported,Yes,165000.0,542.0,4,4–6,0–25K
Jeep,Other,4100.0,Gasoline,A/T,Black,Black,None reported,Yes,55000.0,285.0,4,4–6,0–25K
BMW,Other,9670.0,Gasoline,Transmission w/Dual Shift Mode,Blue,Black,None reported,Yes,103500.0,444.0,5,4–6,0–25K
Dodge,Other,63250.0,Gasoline,A/T,Other,Black,None reported,Yes,18650.0,292.0,8,7–9,50K–75K
Lincoln,Other,69431.0,Gasoline,6-Speed A/T,Silver,Black,None reported,Yes,26500.0,335.0,8,7–9,50K–75K
Toyota,Other,108044.0,Gasoline,6-Speed Automatic,Black,Black,None reported,Yes,31380.0,5.7,10,10–12,100K–150K
BMW,Other,98000.0,Gasoline,Transmission w/Dual Shift Mode,Black,Brown,None reported,Yes,13998.0,300.0,17,13+,75K–100K
BMW,Other,52253.0,Gasoline,Transmission w/Dual Shift Mode,White,Black,None reported,Yes,34500.0,228.0,6,4–6,50K–75K
Ford,Other,23850.0,Diesel,10-Speed A/T,Silver,Black,None reported,Yes,99750.0,475.0,3,0–3,0–25K
Mercedes-Benz,Other,1500.0,Diesel,A/T,White,Gray,None reported,Yes,39500.0,188.0,10,10–12,0–25K
Dodge,Other,40000.0,Gasoline,A/T,Black,Black,None reported,Yes,32500.0,303.0,4,4–6,25K–50K
Audi,Other,38718.0,Gasoline,7-Speed A/T,Black,Black,None reported,Yes,31000.0,333.0,13,13+,25K–50K
Toyota,Other,84184.0,Gasoline,Automatic,Other,Other,None reported,Unknown,35998.0,3.5,7,7–9,75K–100K
Mercedes-Benz,Other,13344.0,Diesel,7-Speed A/T,Other,Black,None reported,Yes,56500.0,188.0,4,4–6,0–25K
INFINITI,Other,51850.0,Gasoline,Transmission w/Dual Shift Mode,Black,Black,None reported,Yes,28900.0,400.0,7,7–9,50K–75K
Porsche,Other,119500.0,Gasoline,6-Speed M/T,Black,Black,At least 1 accident or damage reported,Yes,36995.0,320.0,23,,100K–150K
Ford,Other,30918.0,Gasoline,10-Speed A/T,White,Beige,None reported,Yes,51999.0,375.0,4,4–6,25K–50K
Chevrolet,Other,1100.0,Gasoline,8-Speed A/T,Gray,Beige,None reported,Yes,92000.0,490.0,2,0–3,0–25K
Mercedes-Benz,Other,40000.0,Gasoline,A/T,Blue,Black,None reported,Yes,27900.0,255.0,6,4–6,25K–50K
Jeep,Other,100500.0,Gasoline,A/T,Black,Gray,None reported,Yes,9998.0,325.0,20,13+,100K–150K
Dodge,Other,54320.0,Gasoline,8-Speed A/T,Gray,Black,At least 1 accident or damage reported,Yes,67000.0,707.0,5,4–6,50K–75K
Mercedes-Benz,Other,49000.0,Gasoline,A/T,Black,Black,None reported,Yes,23450.0,241.0,7,7–9,25K–50K
Porsche,911 Carrera S,28000.0,Gasoline,8-Speed A/T,Gray,Black,None reported,Yes,134999.0,443.0,5,4–6,25K–50K
Porsche,Other,1750.0,Gasoline,7-Speed A/T,White,Black,None reported,Yes,275000.0,502.0,3,0–3,0–25K
Cadillac,Other,130000.0,Gasoline,A/T,Other,Beige,At least 1 accident or damage reported,Yes,3499.0,275.0,18,13+,100K–150K
Maserati,Other,3721.0,Gasoline,8-Speed Automatic,White,Other,None reported,Yes,69645.0,2.0,2,0–3,0–25K
Mercedes-Benz,Other,78101.0,Gasoline,7-Speed A/T,Black,Black,None reported,Yes,34500.0,449.0,9,7–9,75K–100K
Chevrolet,Other,54000.0,Gasoline,A/T,Gray,Gray,At least 1 accident or damage reported,Yes,16000.0,160.0,8,7–9,50K–75K
Nissan,Other,185000.0,Gasoline,A/T,White,Gray,At least 1 accident or damage reported,Yes,7500.0,260.0,14,13+,150K+
Mercedes-Benz,Other,49000.0,Gasoline,7-Speed A/T,Blue,Beige,None reported,Yes,23500.0,201.0,10,10–12,25K–50K
GMC,Other,2043.0,Gasoline,10-Speed A/T,White,Black,None reported,Yes,81500.0,401.0,1,0–3,0–25K
Lexus,Other,71750.0,Gasoline,8-Speed A/T,Black,Brown,None reported,Yes,28000.0,295.0,9,7–9,50K–75K
Chevrolet,Other,5194.0,Gasoline,8-Speed Automatic with Auto-Shift,Other,Other,None reported,Unknown,87500.0,6.2,5,4–6,0–25K
BMW,Other,42200.0,Gasoline,8-Speed A/T,White,Black,None reported,Yes,27500.0,255.0,6,4–6,25K–50K
Mercedes-Benz,Other,42717.0,Gasoline,A/T,Other,Beige,None reported,Yes,33500.0,255.0,5,4–6,25K–50K
Tesla,Other,102260.0,Gasoline,1-Speed A/T,White,Black,None reported,Yes,31300.0,518.0,9,7–9,100K–150K
Chevrolet,Other,11089.0,Gasoline,8-Speed Manual,Other,Other,None reported,Unknown,80900.0,6.2,3,0–3,0–25K
Jaguar,Other,37777.0,Gasoline,Transmission w/Dual Shift Mode,Black,Black,None reported,Yes,32500.0,247.0,7,7–9,25K–50K
Ford,F-150 XLT,35921.0,Gasoline,10-Speed Automatic,Other,Black,None reported,Unknown,42995.0,2.7,4,4–6,25K–50K
Ford,Other,1800.0,Gasoline,10-Speed A/T,Gray,Other,Unknown,Unknown,54900.0,275.0,2,0–3,0–25K
Scion,Other,163019.0,Gasoline,6-Speed M/T,Black,Black,At least 1 accident or damage reported,Yes,8900.0,200.0,11,10–12,150K+
Mercedes-Benz,Other,14220.0,Gasoline,9-Speed A/T,Blue,Beige,None reported,Yes,35500.0,255.0,5,4–6,0–25K
Chevrolet,Other,48879.0,Gasoline,Automatic,Other,Other,None reported,Unknown,49573.0,5.3,6,4–6,25K–50K
BMW,M3 Base,117200.0,Gasoline,6-Speed A/T,Black,Black,None reported,Yes,15000.0,333.0,23,,100K–150K
Ford,F-150 Lariat,25000.0,E85 Flex Fuel,6-Speed A/T,Gray,Black,None reported,Yes,65000.0,385.0,9,7–9,0–25K
BMW,Other,74500.0,Gasoline,A/T,White,Gray,None reported,Yes,11499.0,170.0,11,10–12,50K–75K
INFINITI,Other,33300.0,Gasoline,A/T,Gray,Black,None reported,Yes,21990.0,328.0,12,10–12,25K–50K
Ford,Other,123921.0,Gasoline,6-Speed A/T,White,Beige,None reported,Yes,6900.0,300.0,18,13+,100K–150K
BMW,Other,12800.0,Gasoline,A/T,Blue,Other,None reported,Yes,39990.0,248.0,4,4–6,0–25K
Aston,Other,21100.0,Gasoline,6-Speed M/T,Black,Black,None reported,Yes,80000.0,430.0,10,10–12,0–25K
Chevrolet,Other,104733.0,E85 Flex Fuel,6-Speed A/T,Black,Black,None reported,Yes,15000.0,320.0,16,13+,100K–150K
Ford,Other,53000.0,Gasoline,A/T,White,Black,At least 1 accident or damage reported,Yes,38500.0,310.0,5,4–6,50K–75K
Lexus,Other,17570.0,Gasoline,Automatic,Other,Black,None reported,Unknown,39998.0,2.5,4,4–6,0–25K
RAM,Other,63875.0,Hybrid,8-Speed A/T,Gray,Black,At least 1 accident or damage reported,Yes,41900.0,395.0,5,4–6,50K–75K
Ford,Other,12500.0,Hybrid,A/T,Silver,Black,None reported,Yes,29999.0,191.0,2,0–3,0–25K
BMW,Other,103990.0,Gasoline,5-Speed M/T,Black,Beige,None reported,Yes,10500.0,225.0,24,,100K–150K
Chevrolet,Other,7000.0,Gasoline,6-Speed M/T,Blue,Black,None reported,Yes,50000.0,455.0,3,0–3,0–25K
Chevrolet,Other,9000.0,Gasoline,8-Speed A/T,Blue,Black,None reported,Yes,92000.0,490.0,2,0–3,0–25K
Pontiac,Other,7800.0,Gasoline,5-Speed A/T,Silver,Black,None reported,Yes,19000.0,260.0,18,13+,0–25K
Cadillac,Other,69289.0,Gasoline,6-Speed A/T,Gray,Black,At least 1 accident or damage reported,Yes,20997.0,304.0,8,7–9,50K–75K
Toyota,Other,106000.0,Gasoline,5-Speed A/T,White,Gray,At least 1 accident or damage reported,Yes,16600.0,270.0,14,13+,100K–150K
Lincoln,Other,68000.0,Gasoline,10-Speed A/T,Black,Gray,At least 1 accident or damage reported,Yes,55999.0,450.0,5,4–6,50K–75K
Toyota,Other,13828.0,Hybrid,CVT Transmission,Blue,Black,None reported,Yes,43000.0,306.0,6,4–6,0–25K
Audi,Other,39600.0,Gasoline,Transmission w/Dual Shift Mode,White,Black,None reported,Yes,26999.0,220.0,7,7–9,25K–50K
Jeep,Other,92000.0,Gasoline,M/T,Other,Black,None reported,Yes,12500.0,150.0,22,,75K–100K
Toyota,Other,5020.0,Gasoline,A/T,Black,Gray,None reported,Yes,36500.0,278.0,3,0–3,0–25K
Chevrolet,Other,107800.0,Gasoline,A/T,Black,Black,At least 1 accident or damage reported,Yes,15000.0,395.0,18,13+,100K–150K
Audi,Other,23827.0,Gasoline,7-Speed A/T,Gray,Black,None reported,Yes,34995.0,248.0,6,4–6,0–25K
Audi,Other,25300.0,Hybrid,7-Speed A/T,White,Beige,None reported,Yes,39900.0,335.0,5,4–6,25K–50K
Mercedes-Benz,Other,399000.0,Diesel,5-Speed A/T,Silver,Black,At least 1 accident or damage reported,Yes,24500.0,188.0,9,7–9,
Porsche,911 Carrera,46200.0,Gasoline,6-Speed M/T,Silver,Black,None reported,Yes,49999.0,325.0,20,13+,25K–50K
Chevrolet,Other,3158.0,Gasoline,8-Speed A/T,Other,Other,None reported,Yes,85989.0,490.0,3,0–3,0–25K
GMC,Other,26000.0,Gasoline,A/T,White,Black,None reported,Yes,30900.0,228.0,4,4–6,25K–50K
Porsche,911 Carrera,12758.0,Gasoline,8-Speed A/T,Silver,Black,None reported,Yes,107900.0,379.0,5,4–6,0–25K
Chevrolet,Corvette Base,123500.0,Gasoline,Transmission w/Dual Shift Mode,Other,Beige,At least 1 accident or damage reported,Yes,27000.0,400.0,18,13+,100K–150K
Ford,Mustang GT Premium,26840.0,Gasoline,6-Speed M/T,White,Black,None reported,Yes,42500.0,460.0,7,7–9,25K–50K
Ford,Other,17836.0,Gasoline,8-Speed Automatic,Silver,Other,None reported,Yes,31933.0,2.0,4,4–6,0–25K
Cadillac,Other,114500.0,E85 Flex Fuel,A/T,Black,Black,None reported,Yes,16100.0,403.0,13,13+,100K–150K
Chevrolet,Other,5400.0,Gasoline,8-Speed A/T,White,Black,None reported,Yes,89900.0,490.0,3,0–3,0–25K
Toyota,Other,17500.0,Gasoline,A/T,Other,Gray,None reported,Yes,15100.0,132.0,9,7–9,0–25K
Chevrolet,Other,56000.0,Gasoline,A/T,Blue,Black,None reported,Yes,44600.0,285.0,8,7–9,50K–75K
Chevrolet,Other,20800.0,Gasoline,6-Speed A/T,Black,Beige,None reported,Yes,19000.0,138.0,5,4–6,0–25K
Volkswagen,Other,107543.0,Gasoline,Transmission w/Dual Shift Mode,Black,Black,None reported,Yes,13200.0,170.0,10,10–12,100K–150K
Nissan,Other,206000.0,Gasoline,Transmission w/Dual Shift Mode,Black,Black,None reported,Yes,5000.0,266.0,13,13+,150K+
Ford,Other,37100.0,E85 Flex Fuel,10-Speed A/T,Black,Black,None reported,Yes,46000.0,395.0,7,7–9,25K–50K
Land,Other,19813.0,Gasoline,8-Speed A/T,Silver,Beige,None reported,Yes,51900.0,380.0,6,4–6,0–25K
Kia,Other,208321.0,Gasoline,A/T,White,Beige,None reported,Yes,3500.0,173.0,15,13+,150K+
Lexus,Other,200000.0,Gasoline,Transmission w/Dual Shift Mode,White,Beige,At least 1 accident or damage reported,Yes,9995.0,380.0,13,13+,150K+
MINI,Other,66000.0,Gasoline,6-Speed A/T,White,Black,None reported,Yes,10999.0,181.0,13,13+,50K–75K
Bentley,Other,41000.0,Gasoline,8-Speed A/T,Gray,Gray,None reported,Yes,113000.0,600.0,7,7–9,25K–50K
Volvo,Other,20623.0,Gasoline,A/T,Silver,Black,None reported,Yes,36800.0,330.0,6,4–6,0–25K
Ford,Other,86000.0,Gasoline,Transmission w/Dual Shift Mode,Black,Black,None reported,Yes,26900.0,290.0,7,7–9,75K–100K
Porsche,Other,1766.0,Gasoline,Automatic,Other,Black,None reported,Unknown,209995.0,4.0,3,0–3,0–25K
Mercedes-Benz,Other,51354.0,Gasoline,7-Speed A/T,Blue,Black,None reported,Yes,73000.0,416.0,9,7–9,50K–75K
Jeep,Other,38000.0,Gasoline,Transmission w/Dual Shift Mode,Gray,Black,None reported,Yes,72980.0,470.0,4,4–6,25K–50K
Toyota,Other,161000.0,Hybrid,CVT Transmission,Blue,Gray,None reported,Yes,11500.0,200.0,10,10–12,150K+
Nissan,Other,74750.0,Gasoline,CVT Transmission,Black,Black,None reported,Yes,12500.0,188.0,13,13+,50K–75K
Porsche,Other,67522.0,Gasoline,7-Speed A/T,Gray,Black,At least 1 accident or damage reported,Yes,59500.0,350.0,12,10–12,50K–75K
MINI,Other,152000.0,Gasoline,6-Speed A/T,White,Black,None reported,Yes,9000.0,181.0,13,13+,150K+
Subaru,Other,71273.0,Gasoline,CVT Transmission,Black,Brown,None reported,Yes,23900.0,260.0,6,4–6,50K–75K
Subaru,Other,37800.0,Gasoline,6-Speed M/T,Blue,Black,None reported,Yes,32500.0,305.0,8,7–9,25K–50K
Land,Other,42000.0,Gasoline,Transmission w/Dual Shift Mode,White,Black,None reported,Yes,48990.0,340.0,6,4–6,25K–50K
Kia,Other,10101.0,Plug-In Hybrid,6-Speed A/T,White,Black,None reported,Yes,44990.0,261.0,3,0–3,0–25K
Chevrolet,Other,7900.0,Gasoline,8-Speed A/T,White,Other,None reported,Yes,92500.0,490.0,3,0–3,0–25K
Tesla,Other,45468.0,Gasoline,1-Speed A/T,Silver,Other,None reported,Yes,45999.0,455.0,5,4–6,25K–50K
Nissan,Other,187141.0,Gasoline,A/T,Black,Black,None reported,Yes,16995.0,390.0,8,7–9,150K+
Porsche,Other,99100.0,Gasoline,8-Speed A/T,White,Black,None reported,Yes,32000.0,550.0,11,10–12,75K–100K
Subaru,Other,33500.0,Gasoline,CVT Transmission,Blue,Brown,None reported,Yes,34000.0,260.0,4,4–6,25K–50K
Acura,Other,102665.0,Gasoline,6-Speed A/T,Black,Black,None reported,Yes,15450.0,310.0,9,7–9,100K–150K
Ford,Other,52675.0,Gasoline,5-Speed M/T,Black,Black,None reported,Yes,16995.0,260.0,24,,50K–75K
BMW,Other,59203.0,Gasoline,A/T,White,Black,None reported,Yes,23000.0,248.0,8,7–9,50K–75K
Mercedes-Benz,Other,60100.0,Gasoline,7-Speed A/T,Black,Black,None reported,Yes,27000.0,382.0,16,13+,50K–75K
Audi,Other,43238.0,Gasoline,Transmission w/Dual Shift Mode,Black,Other,None reported,Yes,76400.0,500.0,4,4–6,25K–50K
MINI,Other,118000.0,Gasoline,A/T,Other,Black,None reported,Yes,3600.0,172.0,18,13+,100K–150K
Ford,Other,17300.0,Gasoline,10-Speed A/T,Other,Black,None reported,Yes,31000.0,310.0,4,4–6,0–25K
Audi,Other,64800.0,Gasoline,8-Speed A/T,White,Brown,None reported,Yes,50000.0,560.0,9,7–9,50K–75K
Mercedes-Benz,Other,1408.0,Gasoline,Automatic,Other,Black,None reported,Unknown,46798.0,2.0,3,0–3,0–25K
Volkswagen,Other,15167.0,Diesel,8-Speed A/T,Other,Black,None reported,Yes,35000.0,240.0,10,10–12,0–25K
Porsche,Other,64600.0,Gasoline,8-Speed A/T,White,Other,None reported,Yes,41000.0,440.0,9,7–9,50K–75K
Jeep,Other,31112.0,Gasoline,8-Speed A/T,Black,Black,None reported,Yes,83000.0,471.0,3,0–3,25K–50K
Tesla,Other,23250.0,Gasoline,1-Speed A/T,Gray,Other,None reported,Yes,57000.0,518.0,7,7–9,0–25K
MINI,Other,63500.0,Gasoline,6-Speed M/T,Silver,Black,None reported,Yes,10500.0,181.0,14,13+,50K–75K
RAM,1500 Laramie,13464.0,Gasoline,8-Speed Automatic,Other,Black,None reported,Unknown,46999.0,5.7,3,0–3,0–25K
Chevrolet,Other,64776.0,Gasoline,A/T,Black,Gray,None reported,Yes,7500.0,200.0,24,,50K–75K
Jeep,Other,9601.0,Gasoline,Automatic,Other,Black,None reported,Unknown,33498.0,3.2,3,0–3,0–25K
BMW,Other,135000.0,Gasoline,A/T,Black,Black,At least 1 accident or damage reported,Yes,14000.0,445.0,12,10–12,100K–150K
Volvo,Other,208864.0,Gasoline,6-Speed A/T,White,Beige,At least 1 accident or damage reported,Yes,7500.0,240.0,12,10–12,150K+
INFINITI,Other,49872.0,Gasoline,7-Speed A/T,Gray,Black,At least 1 accident or damage reported,Yes,21500.0,300.0,9,7–9,25K–50K
MINI,Other,90367.0,Gasoline,6-Speed M/T,Other,Black,None reported,Yes,9250.0,118.0,16,13+,75K–100K
Porsche,Other,36670.0,Gasoline,Transmission w/Dual Shift Mode,White,Black,None reported,Yes,82499.0,400.0,11,10–12,25K–50K
Jeep,Other,3752.0,Gasoline,8-Speed Automatic,Other,Other,None reported,Yes,84620.0,6.4,2,0–3,0–25K
Lexus,Other,30761.0,Gasoline,8-Speed Automatic,Other,Black,None reported,Unknown,44950.0,3.5,4,4–6,25K–50K
RAM,1500 Laramie,13438.0,Gasoline,8-Speed Automatic,Other,Black,None reported,Unknown,46599.0,5.7,3,0–3,0–25K
Jeep,Other,9100.0,Gasoline,8-Speed A/T,Other,Black,None reported,Yes,49895.0,285.0,5,4–6,0–25K
Chrysler,Other,100600.0,Gasoline,A/T,Black,Black,None reported,Yes,10000.0,,8,7–9,100K–150K
Ford,Other,223824.0,Hybrid,A/T,White,Brown,At least 1 accident or damage reported,Yes,4500.0,156.0,14,13+,150K+
Audi,Other,96000.0,Gasoline,8-Speed A/T,Black,Black,None reported,Yes,21990.0,252.0,9,7–9,75K–100K
Chevrolet,Other,185000.0,Gasoline,4-Speed A/T,Other,Gray,At least 1 accident or damage reported,Yes,10500.0,295.0,21,,150K+
Porsche,Other,6900.0,Gasoline,2-Speed A/T,White,Beige,None reported,Yes,79999.0,375.0,4,4–6,0–25K
Honda,Other,96400.0,Hybrid,CVT Transmission,White,Beige,At least 1 accident or damage reported,Yes,18500.0,212.0,8,7–9,75K–100K
RAM,Other,67865.0,Gasoline,6-Speed A/T,White,Gray,None reported,Yes,36500.0,410.0,7,7–9,50K–75K
Land,Other,64300.0,E85 Flex Fuel,Transmission w/Dual Shift Mode,Blue,Black,None reported,Yes,44850.0,550.0,10,10–12,50K–75K
Chevrolet,Other,76500.0,Gasoline,8-Speed A/T,White,Black,None reported,Yes,33500.0,308.0,7,7–9,75K–100K
GMC,Other,96343.0,Diesel,6-Speed A/T,Blue,Beige,At least 1 accident or damage reported,Yes,53000.0,445.0,8,7–9,75K–100K
Subaru,Other,74600.0,Gasoline,Transmission w/Dual Shift Mode,Blue,Black,None reported,Yes,24000.0,152.0,7,7–9,50K–75K
Subaru,Other,157530.0,Gasoline,Automatic CVT,Other,Black,At least 1 accident or damage reported,Yes,9995.0,2.5,11,10–12,150K+
Tesla,Other,15000.0,Gasoline,A/T,White,Other,None reported,Yes,95999.0,1020.0,3,0–3,0–25K
Jeep,Other,80000.0,Gasoline,A/T,Other,Black,None reported,Yes,30000.0,285.0,13,13+,75K–100K
Tesla,Other,83424.0,Gasoline,1-Speed A/T,Gray,Beige,None reported,Yes,45000.0,518.0,7,7–9,75K–100K
Mercedes-Benz,Other,19000.0,Gasoline,A/T,Blue,Beige,None reported,Yes,37999.0,255.0,4,4–6,0–25K
Porsche,911 Carrera S,64000.0,Gasoline,7-Speed A/T,Gray,Black,At least 1 accident or damage reported,Yes,67000.0,400.0,12,10–12,50K–75K
Mercedes-Benz,Other,34068.0,Gasoline,9-Speed A/T,White,Beige,None reported,Yes,46900.0,362.0,6,4–6,25K–50K
Buick,Other,20104.0,Gasoline,9-Speed Automatic,Other,Other,None reported,Yes,33295.0,2.0,4,4–6,0–25K
Nissan,Other,8400.0,Gasoline,7-Speed A/T,Other,Beige,None reported,Yes,59950.0,400.0,3,0–3,0–25K
Porsche,Other,11938.0,Gasoline,Transmission w/Dual Shift Mode,Black,Black,Unknown,Unknown,209000.0,572.0,4,4–6,0–25K
Chevrolet,Other,24670.0,Gasoline,Transmission w/Dual Shift Mode,White,Brown,None reported,Yes,72500.0,490.0,4,4–6,0–25K
Ford,Other,16478.0,Gasoline,6-Speed M/T,White,Black,None reported,Yes,66400.0,650.0,12,10–12,0–25K
Ford,Other,52500.0,E85 Flex Fuel,A/T,Gray,Gray,None reported,Yes,35000.0,395.0,7,7–9,50K–75K
Porsche,Other,92500.0,Gasoline,Transmission w/Dual Shift Mode,Silver,Black,None reported,Yes,12000.0,450.0,21,,75K–100K
Mitsubishi,Other,62930.0,Gasoline,A/T,Gray,Black,At least 1 accident or damage reported,Yes,10000.0,260.0,17,13+,50K–75K
Lexus,Other,116600.0,Gasoline,5-Speed A/T,White,Gray,None reported,Yes,19975.0,263.0,18,13+,100K–150K
Dodge,Other,172024.0,Gasoline,4-Speed A/T,Other,Brown,At least 1 accident or damage reported,Yes,7500.0,210.0,15,13+,150K+
Jeep,Wrangler Sport,57237.0,Gasoline,A/T,Black,Black,None reported,Yes,22500.0,285.0,13,13+,50K–75K
Subaru,Other,44600.0,Gasoline,CVT Transmission,Silver,Gray,None reported,Yes,28300.0,182.0,5,4–6,25K–50K
Jeep,Other,181830.0,Gasoline,6-Speed M/T,Black,Black,None reported,Yes,21000.0,285.0,12,10–12,150K+
Subaru,Other,39948.0,Gasoline,Automatic CVT,Other,Black,None reported,Yes,36791.0,2.4,4,4–6,25K–50K
Ford,Other,156453.0,Diesel,6-Speed A/T,White,Beige,None reported,Yes,40000.0,440.0,8,7–9,150K+
Porsche,Other,156193.0,Gasoline,8-Speed A/T,Silver,Black,None reported,Yes,36000.0,550.0,11,10–12,150K+
BMW,Other,27989.0,Gasoline,A/T,Gray,Black,None reported,Yes,29000.0,228.0,5,4–6,25K–50K
Toyota,Other,146700.0,Gasoline,5-Speed A/T,Blue,Black,At least 1 accident or damage reported,Yes,24999.0,270.0,11,10–12,100K–150K
GMC,Other,88450.0,Gasoline,10-Speed A/T,Black,Beige,At least 1 accident or damage reported,Yes,42900.0,420.0,6,4–6,75K–100K
Toyota,Other,14065.0,Gasoline,Automatic CVT,Gray,Black,At least 1 accident or damage reported,Yes,27671.0,2.0,5,4–6,0–25K
Subaru,Other,36844.0,Gasoline,Automatic CVT,Other,Black,At least 1 accident or damage reported,Unknown,30427.0,2.4,5,4–6,25K–50K
Chevrolet,Other,49000.0,Gasoline,A/T,White,Black,None reported,Yes,44900.0,355.0,5,4–6,25K–50K
BMW,Other,58000.0,Gasoline,8-Speed A/T,White,Black,None reported,Yes,17900.0,400.0,12,10–12,50K–75K
Audi,Other,22800.0,Hybrid,A/T,Blue,Brown,None reported,Yes,52000.0,335.0,4,4–6,0–25K
Subaru,Other,78007.0,Gasoline,A/T,Blue,Black,None reported,Yes,14750.0,173.0,11,10–12,75K–100K
Ford,Other,36500.0,Diesel,10-Speed A/T,Gray,Brown,None reported,Yes,69900.0,475.0,5,4–6,25K–50K
Honda,Other,156350.0,Gasoline,A/T,Other,Beige,At least 1 accident or damage reported,Yes,3990.0,160.0,21,,150K+
